DAY,HOUR,OPEN,HIGH,LOW,CLOSE
1/6/2015,12:00,1.18911,1.19102,1.18836,1.19068
1/6/2015,13:00,1.19064,1.19158,1.1895,1.1907
1/6/2015,14:00,1.19074,1.19087,1.18867,1.19039
1/6/2015,15:00,1.19042,1.19331,1.19038,1.19184
1/6/2015,16:00,1.19181,1.19393,1.19153,1.19353
1/6/2015,17:00,1.1935,1.19575,1.19206,1.19215
1/6/2015,18:00,1.19218,1.19332,1.19216,1.19329
1/6/2015,19:00,1.19327,1.19356,1.19109,1.19121
1/6/2015,20:00,1.19124,1.1914,1.18882,1.18977
1/6/2015,21:00,1.18975,1.18985,1.18867,1.18879
1/6/2015,22:00,1.18879,1.18894,1.18392,1.18719
1/6/2015,23:00,1.18718,1.18783,1.1869,1.18714
1/7/2015,0:00,1.18717,1.18808,1.18629,1.1869
1/7/2015,1:00,1.18692,1.188,1.18674,1.18769
1/7/2015,2:00,1.18764,1.18786,1.18688,1.18697
1/7/2015,3:00,1.18696,1.18774,1.18659,1.18758
1/7/2015,4:00,1.18753,1.18774,1.18707,1.18749
1/7/2015,5:00,1.18751,1.18796,1.18735,1.18779
1/7/2015,6:00,1.18775,1.18792,1.18541,1.18658
1/7/2015,7:00,1.18659,1.18888,1.18622,1.18869
1/7/2015,8:00,1.18872,1.18956,1.1859,1.18677
1/7/2015,9:00,1.18677,1.18789,1.18512,1.18529
1/7/2015,10:00,1.18522,1.18756,1.18409,1.18498
1/7/2015,11:00,1.18497,1.18542,1.18177,1.18198
1/7/2015,12:00,1.18195,1.18446,1.18189,1.18355
1/7/2015,13:00,1.18359,1.18384,1.18183,1.18294
1/7/2015,14:00,1.18297,1.18304,1.18078,1.18186
1/7/2015,15:00,1.1819,1.18305,1.18014,1.18018
1/7/2015,16:00,1.18017,1.18271,1.18016,1.18199
1/7/2015,17:00,1.18199,1.18347,1.18168,1.18289
1/7/2015,18:00,1.18289,1.18365,1.18251,1.18331
1/7/2015,19:00,1.18334,1.18581,1.18072,1.18494
1/7/2015,20:00,1.18492,1.18496,1.18308,1.18326
1/7/2015,21:00,1.18329,1.18409,1.18328,1.18372
1/7/2015,22:00,1.1836,1.1841,1.18322,1.18327
1/7/2015,23:00,1.18325,1.18363,1.18303,1.18328
1/8/2015,0:00,1.18325,1.1847,1.1831,1.18375
1/8/2015,1:00,1.18374,1.18399,1.18247,1.18253
1/8/2015,2:00,1.18252,1.18266,1.18183,1.18213
1/8/2015,3:00,1.1821,1.18305,1.18168,1.18263
1/8/2015,4:00,1.18264,1.18285,1.18199,1.18219
1/8/2015,5:00,1.18223,1.18261,1.18165,1.18207
1/8/2015,6:00,1.18203,1.18237,1.18173,1.18198
1/8/2015,7:00,1.18196,1.18206,1.18028,1.18196
1/8/2015,8:00,1.18193,1.1822,1.1791,1.17934
1/8/2015,9:00,1.17936,1.18071,1.1779,1.17806
1/8/2015,10:00,1.17805,1.17857,1.17618,1.17684
1/8/2015,11:00,1.17681,1.17746,1.17631,1.17724
1/8/2015,12:00,1.1772,1.17786,1.17536,1.17755
1/8/2015,13:00,1.17759,1.1788,1.17613,1.17866
1/8/2015,14:00,1.17862,1.17984,1.17789,1.17976
1/8/2015,15:00,1.17978,1.17978,1.17709,1.17917
1/8/2015,16:00,1.17913,1.18137,1.17906,1.18093
1/8/2015,17:00,1.18089,1.18186,1.18027,1.18167
1/8/2015,18:00,1.18163,1.18164,1.17955,1.17992
1/8/2015,19:00,1.17989,1.17993,1.17796,1.17835
1/8/2015,20:00,1.17835,1.17911,1.17826,1.17877
1/8/2015,21:00,1.1788,1.17955,1.17876,1.17903
1/8/2015,22:00,1.17908,1.17935,1.17858,1.17894
1/8/2015,23:00,1.17894,1.17932,1.17858,1.17914
1/9/2015,0:00,1.17911,1.17965,1.17897,1.17954
1/9/2015,1:00,1.17951,1.18105,1.17945,1.18004
1/9/2015,2:00,1.18006,1.18084,1.17992,1.18059
1/9/2015,3:00,1.18063,1.18074,1.18004,1.18028
1/9/2015,4:00,1.1803,1.18122,1.1803,1.18051
1/9/2015,5:00,1.18056,1.18146,1.18056,1.18096
1/9/2015,6:00,1.18098,1.18113,1.17912,1.17913
1/9/2015,7:00,1.17915,1.17986,1.17844,1.17927
1/9/2015,8:00,1.17931,1.18077,1.17917,1.1805
1/9/2015,9:00,1.18052,1.18193,1.17971,1.1815
1/9/2015,10:00,1.18154,1.18192,1.1805,1.18127
1/9/2015,11:00,1.18129,1.18193,1.18075,1.1809
1/9/2015,12:00,1.18089,1.18175,1.18085,1.18165
1/9/2015,13:00,1.18163,1.18315,1.17616,1.1787
1/9/2015,14:00,1.17875,1.1796,1.17722,1.1783
1/9/2015,15:00,1.17833,1.18377,1.17827,1.18314
1/9/2015,16:00,1.18316,1.18441,1.18219,1.18291
1/9/2015,17:00,1.18288,1.18434,1.18282,1.18295
1/9/2015,18:00,1.18296,1.18423,1.18296,1.18374
1/9/2015,19:00,1.18376,1.1845,1.18302,1.1841
1/9/2015,20:00,1.18413,1.1843,1.18334,1.18408
1/9/2015,21:00,1.18406,1.18423,1.18254,1.18377
1/11/2015,22:00,1.18443,1.18687,1.18404,1.18663
1/11/2015,23:00,1.18662,1.18694,1.18565,1.18692
1/12/2015,0:00,1.18692,1.18692,1.18605,1.18663
1/12/2015,1:00,1.1866,1.18667,1.18504,1.18566
1/12/2015,2:00,1.18569,1.18575,1.1846,1.1847
1/12/2015,3:00,1.18473,1.18623,1.18446,1.18544
1/12/2015,4:00,1.18545,1.18562,1.18495,1.18526
1/12/2015,5:00,1.18521,1.18624,1.18513,1.1861
1/12/2015,6:00,1.18614,1.18703,1.18555,1.18558
1/12/2015,7:00,1.1856,1.1858,1.18493,1.18537
1/12/2015,8:00,1.18536,1.18538,1.18093,1.18149
1/12/2015,9:00,1.18148,1.1824,1.18048,1.18128
1/12/2015,10:00,1.18126,1.18147,1.1792,1.17945
1/12/2015,11:00,1.17942,1.18081,1.17877,1.17986
1/12/2015,12:00,1.17986,1.18038,1.17857,1.17898
1/12/2015,13:00,1.17894,1.18255,1.17887,1.18229
1/12/2015,14:00,1.1823,1.18444,1.18097,1.1839
1/12/2015,15:00,1.18391,1.18427,1.18158,1.1816
1/12/2015,16:00,1.18161,1.18315,1.18083,1.18307
1/12/2015,17:00,1.18305,1.18305,1.18167,1.18252
1/12/2015,18:00,1.18249,1.18444,1.18249,1.18412
1/12/2015,19:00,1.18411,1.18452,1.18371,1.18387
1/12/2015,20:00,1.18388,1.18399,1.18325,1.18367
1/12/2015,21:00,1.18363,1.18365,1.18308,1.18317
1/12/2015,22:00,1.18306,1.18335,1.18273,1.18287
1/12/2015,23:00,1.1828,1.18315,1.18263,1.18315
1/13/2015,0:00,1.18314,1.18426,1.18227,1.18411
1/13/2015,1:00,1.18415,1.18478,1.18348,1.1843
1/13/2015,2:00,1.18431,1.18454,1.18376,1.18448
1/13/2015,3:00,1.18451,1.1859,1.18444,1.18452
1/13/2015,4:00,1.18453,1.18473,1.1832,1.18357
1/13/2015,5:00,1.18356,1.18376,1.1823,1.18273
1/13/2015,6:00,1.18274,1.18344,1.18188,1.18294
1/13/2015,7:00,1.18288,1.18512,1.18279,1.18496
1/13/2015,8:00,1.18492,1.18492,1.18165,1.18205
1/13/2015,9:00,1.18204,1.18257,1.17935,1.18077
1/13/2015,10:00,1.18074,1.18106,1.1789,1.18017
1/13/2015,11:00,1.18014,1.18097,1.1786,1.17928
1/13/2015,12:00,1.17927,1.1798,1.17753,1.17803
1/13/2015,13:00,1.17806,1.17935,1.17666,1.17692
1/13/2015,14:00,1.17692,1.17793,1.17555,1.17611
1/13/2015,15:00,1.17607,1.1795,1.17521,1.17808
1/13/2015,16:00,1.17811,1.17993,1.17709,1.17777
1/13/2015,17:00,1.17772,1.17955,1.17728,1.17838
1/13/2015,18:00,1.17838,1.17875,1.17649,1.17661
1/13/2015,19:00,1.1766,1.17796,1.176,1.17636
1/13/2015,20:00,1.17631,1.17737,1.17581,1.17707
1/13/2015,21:00,1.17703,1.1777,1.17695,1.17703
1/13/2015,22:00,1.17708,1.17763,1.17653,1.1775
1/13/2015,23:00,1.17754,1.1779,1.17749,1.17763
1/14/2015,0:00,1.17759,1.17818,1.17698,1.17701
1/14/2015,1:00,1.17698,1.17732,1.17635,1.17732
1/14/2015,2:00,1.1773,1.17793,1.17671,1.17785
1/14/2015,3:00,1.17782,1.1779,1.17729,1.17731
1/14/2015,4:00,1.17729,1.17863,1.17729,1.17852
1/14/2015,5:00,1.17848,1.17942,1.17843,1.17914
1/14/2015,6:00,1.17913,1.17949,1.17844,1.17851
1/14/2015,7:00,1.17848,1.18081,1.17801,1.17995
1/14/2015,8:00,1.17999,1.18105,1.1773,1.17911
1/14/2015,9:00,1.1791,1.1796,1.17266,1.17436
1/14/2015,10:00,1.17436,1.17611,1.17385,1.17579
1/14/2015,11:00,1.17581,1.17596,1.17372,1.17534
1/14/2015,12:00,1.17538,1.17599,1.17425,1.17574
1/14/2015,13:00,1.17571,1.18456,1.17548,1.18246
1/14/2015,14:00,1.1825,1.1839,1.17876,1.17899
1/14/2015,15:00,1.179,1.17964,1.17707,1.17858
1/14/2015,16:00,1.17854,1.18103,1.17854,1.18057
1/14/2015,17:00,1.18053,1.1813,1.17843,1.17871
1/14/2015,18:00,1.17869,1.17921,1.17786,1.1785
1/14/2015,19:00,1.17849,1.17854,1.17744,1.17759
1/14/2015,20:00,1.17764,1.17919,1.17761,1.17888
1/14/2015,21:00,1.17889,1.17901,1.17796,1.17871
1/14/2015,22:00,1.17855,1.17917,1.17826,1.17886
1/14/2015,23:00,1.1788,1.17887,1.1783,1.17834
1/15/2015,0:00,1.1783,1.17901,1.17722,1.17755
1/15/2015,1:00,1.17753,1.17799,1.1772,1.17744
1/15/2015,2:00,1.17741,1.17816,1.17731,1.17796
1/15/2015,3:00,1.17796,1.17869,1.17784,1.17804
1/15/2015,4:00,1.178,1.17847,1.17734,1.17739
1/15/2015,5:00,1.17741,1.17759,1.17644,1.17669
1/15/2015,6:00,1.17665,1.1772,1.17596,1.1772
1/15/2015,7:00,1.17724,1.17857,1.17674,1.1776
1/15/2015,8:00,1.17761,1.17765,1.17493,1.1759
1/15/2015,9:00,1.1759,1.17654,1.15646,1.17196
1/15/2015,10:00,1.17197,1.17722,1.16661,1.16857
1/15/2015,11:00,1.16858,1.17314,1.16648,1.16916
1/15/2015,12:00,1.16923,1.17463,1.16791,1.17364
1/15/2015,13:00,1.17365,1.17406,1.16859,1.16982
1/15/2015,14:00,1.16982,1.17029,1.16169,1.163
1/15/2015,15:00,1.16305,1.1644,1.15849,1.1585
1/15/2015,16:00,1.15849,1.16094,1.15669,1.15951
1/15/2015,17:00,1.15952,1.16096,1.15913,1.16005
1/15/2015,18:00,1.16004,1.16348,1.15975,1.16152
1/15/2015,19:00,1.16155,1.16204,1.16018,1.16123
1/15/2015,20:00,1.16127,1.16223,1.16045,1.16173
1/15/2015,21:00,1.16173,1.1633,1.16061,1.16293
1/15/2015,22:00,1.16293,1.16332,1.1612,1.16236
1/15/2015,23:00,1.16235,1.16386,1.16202,1.16355
1/16/2015,0:00,1.16359,1.16382,1.16105,1.16154
1/16/2015,1:00,1.16155,1.16291,1.15991,1.16261
1/16/2015,2:00,1.16259,1.16383,1.16254,1.1631
1/16/2015,3:00,1.16313,1.16454,1.16306,1.16385
1/16/2015,4:00,1.16389,1.16405,1.16296,1.16304
1/16/2015,5:00,1.16307,1.16353,1.16249,1.16286
1/16/2015,6:00,1.16282,1.16422,1.16206,1.16353
1/16/2015,7:00,1.16351,1.16482,1.16229,1.16319
1/16/2015,8:00,1.16316,1.16453,1.16115,1.16131
1/16/2015,9:00,1.16135,1.16367,1.16108,1.16268
1/16/2015,10:00,1.16268,1.16348,1.15944,1.15999
1/16/2015,11:00,1.15998,1.16039,1.15751,1.15857
1/16/2015,12:00,1.1586,1.15967,1.15798,1.1589
1/16/2015,13:00,1.15887,1.16067,1.15733,1.15834
1/16/2015,14:00,1.15836,1.15852,1.15374,1.155
1/16/2015,15:00,1.15492,1.15515,1.14587,1.14915
1/16/2015,16:00,1.14919,1.1527,1.14885,1.15155
1/16/2015,17:00,1.15158,1.15474,1.15111,1.15468
1/16/2015,18:00,1.15466,1.15657,1.15309,1.15377
1/16/2015,19:00,1.15373,1.15843,1.15321,1.15843
1/16/2015,20:00,1.15847,1.15887,1.15615,1.15679
1/16/2015,21:00,1.15677,1.15735,1.15517,1.15604
1/18/2015,22:00,1.1549,1.1567,1.15486,1.15609
1/18/2015,23:00,1.15613,1.15725,1.1558,1.15603
1/19/2015,0:00,1.15602,1.15656,1.15521,1.15605
1/19/2015,1:00,1.15601,1.15733,1.15571,1.15697
1/19/2015,2:00,1.15698,1.15731,1.15554,1.15558
1/19/2015,3:00,1.15561,1.15614,1.1554,1.15606
1/19/2015,4:00,1.15609,1.1562,1.15542,1.15564
1/19/2015,5:00,1.15565,1.1562,1.15528,1.15603
1/19/2015,6:00,1.15604,1.15705,1.15514,1.15681
1/19/2015,7:00,1.15676,1.15848,1.15542,1.15581
1/19/2015,8:00,1.15584,1.15913,1.15507,1.15834
1/19/2015,9:00,1.15836,1.16275,1.15809,1.16148
1/19/2015,10:00,1.16149,1.16151,1.15887,1.15999
1/19/2015,11:00,1.15995,1.16073,1.15849,1.15874
1/19/2015,12:00,1.15876,1.16105,1.15849,1.16056
1/19/2015,13:00,1.1606,1.16227,1.16001,1.16102
1/19/2015,14:00,1.161,1.16254,1.15994,1.16208
1/19/2015,15:00,1.16212,1.16384,1.16136,1.16304
1/19/2015,16:00,1.16307,1.16382,1.16199,1.1621
1/19/2015,17:00,1.16211,1.16291,1.16019,1.1608
1/19/2015,18:00,1.16086,1.16162,1.15998,1.16137
1/19/2015,19:00,1.16141,1.1615,1.16005,1.16006
1/19/2015,20:00,1.16012,1.16093,1.16012,1.16077
1/19/2015,21:00,1.16075,1.16099,1.1602,1.16032
1/19/2015,22:00,1.16015,1.1608,1.16015,1.16034
1/19/2015,23:00,1.16033,1.16057,1.15904,1.15939
1/20/2015,0:00,1.15939,1.16011,1.15818,1.15818
1/20/2015,1:00,1.15814,1.15887,1.1572,1.15882
1/20/2015,2:00,1.15884,1.1589,1.15796,1.15814
1/20/2015,3:00,1.15817,1.15851,1.15755,1.15798
1/20/2015,4:00,1.15799,1.15821,1.15738,1.15766
1/20/2015,5:00,1.15762,1.15846,1.15745,1.15832
1/20/2015,6:00,1.15831,1.15836,1.1567,1.15714
1/20/2015,7:00,1.15717,1.15922,1.15673,1.15902
1/20/2015,8:00,1.15903,1.15921,1.15712,1.15883
1/20/2015,9:00,1.15884,1.16086,1.15765,1.16031
1/20/2015,10:00,1.16034,1.16138,1.15863,1.16057
1/20/2015,11:00,1.16056,1.16056,1.15686,1.15818
1/20/2015,12:00,1.15822,1.15937,1.15736,1.15901
1/20/2015,13:00,1.15899,1.16048,1.15768,1.16033
1/20/2015,14:00,1.16033,1.16033,1.15776,1.15846
1/20/2015,15:00,1.1584,1.15893,1.15699,1.15728
1/20/2015,16:00,1.15732,1.15843,1.15546,1.15576
1/20/2015,17:00,1.15577,1.15671,1.15431,1.15468
1/20/2015,18:00,1.15463,1.15551,1.15405,1.15511
1/20/2015,19:00,1.15508,1.15531,1.15398,1.15498
1/20/2015,20:00,1.15497,1.15524,1.15458,1.15503
1/20/2015,21:00,1.15499,1.15567,1.15465,1.1548
1/20/2015,22:00,1.15512,1.15549,1.15476,1.15537
1/20/2015,23:00,1.15541,1.15561,1.15419,1.15449
1/21/2015,0:00,1.15449,1.15571,1.15406,1.15502
1/21/2015,1:00,1.15503,1.15643,1.15502,1.15605
1/21/2015,2:00,1.15607,1.15676,1.15579,1.15666
1/21/2015,3:00,1.15666,1.15735,1.15627,1.15681
1/21/2015,4:00,1.15684,1.15754,1.15622,1.1565
1/21/2015,5:00,1.1565,1.15751,1.15605,1.15736
1/21/2015,6:00,1.15738,1.15882,1.15735,1.15802
1/21/2015,7:00,1.15804,1.15841,1.15529,1.15563
1/21/2015,8:00,1.15562,1.15756,1.15463,1.15717
1/21/2015,9:00,1.15714,1.15853,1.15638,1.15702
1/21/2015,10:00,1.15705,1.15824,1.15645,1.1571
1/21/2015,11:00,1.15709,1.15829,1.15657,1.15757
1/21/2015,12:00,1.15752,1.15929,1.15707,1.15886
1/21/2015,13:00,1.15883,1.16363,1.15864,1.16321
1/21/2015,14:00,1.16318,1.16791,1.15643,1.16389
1/21/2015,15:00,1.16385,1.16582,1.15805,1.15859
1/21/2015,16:00,1.1586,1.16127,1.15805,1.15827
1/21/2015,17:00,1.15828,1.1584,1.1565,1.1573
1/21/2015,18:00,1.15734,1.15767,1.15612,1.15729
1/21/2015,19:00,1.1573,1.15955,1.1573,1.159
1/21/2015,20:00,1.159,1.15907,1.15789,1.15873
1/21/2015,21:00,1.15875,1.16105,1.15866,1.16084
1/21/2015,22:00,1.16088,1.16161,1.16057,1.16125
1/21/2015,23:00,1.16124,1.16284,1.16059,1.16134
1/22/2015,0:00,1.16136,1.16155,1.15897,1.16045
1/22/2015,1:00,1.16046,1.16181,1.15976,1.15978
1/22/2015,2:00,1.15981,1.16047,1.15959,1.16036
1/22/2015,3:00,1.16038,1.16068,1.15972,1.16054
1/22/2015,4:00,1.16054,1.16085,1.15978,1.15981
1/22/2015,5:00,1.15978,1.16004,1.15878,1.15901
1/22/2015,6:00,1.15903,1.15906,1.15775,1.15776
1/22/2015,7:00,1.15775,1.15939,1.15748,1.15764
1/22/2015,8:00,1.15762,1.16165,1.15762,1.16009
1/22/2015,9:00,1.16008,1.16285,1.16008,1.16226
1/22/2015,10:00,1.16226,1.16381,1.16059,1.16262
1/22/2015,11:00,1.16262,1.1644,1.1617,1.16255
1/22/2015,12:00,1.1625,1.16451,1.15837,1.16302
1/22/2015,13:00,1.16305,1.16352,1.1508,1.15607
1/22/2015,14:00,1.15614,1.15647,1.14518,1.14622
1/22/2015,15:00,1.14614,1.14905,1.14131,1.14165
1/22/2015,16:00,1.14166,1.14312,1.14034,1.14125
1/22/2015,17:00,1.14122,1.14148,1.13756,1.1382
1/22/2015,18:00,1.13822,1.13839,1.13621,1.13759
1/22/2015,19:00,1.13756,1.13913,1.13687,1.13782
1/22/2015,20:00,1.13778,1.13815,1.1351,1.13601
1/22/2015,21:00,1.13597,1.13652,1.13145,1.13638
1/22/2015,22:00,1.13628,1.13689,1.13485,1.13687
1/22/2015,23:00,1.13685,1.13717,1.13415,1.13461
1/23/2015,0:00,1.13466,1.13679,1.13379,1.13611
1/23/2015,1:00,1.13616,1.13722,1.13585,1.1361
1/23/2015,2:00,1.13613,1.13687,1.13597,1.13622
1/23/2015,3:00,1.13623,1.13669,1.13606,1.13633
1/23/2015,4:00,1.13637,1.13657,1.13404,1.13421
1/23/2015,5:00,1.13426,1.13471,1.13136,1.1335
1/23/2015,6:00,1.13348,1.13417,1.13153,1.13357
1/23/2015,7:00,1.13353,1.13482,1.13286,1.13452
1/23/2015,8:00,1.13442,1.13555,1.1257,1.12713
1/23/2015,9:00,1.1272,1.12896,1.12303,1.12325
1/23/2015,10:00,1.12328,1.12455,1.12185,1.12342
1/23/2015,11:00,1.12338,1.12471,1.11672,1.11717
1/23/2015,12:00,1.11717,1.1198,1.1113,1.11859
1/23/2015,13:00,1.11858,1.12356,1.11647,1.12345
1/23/2015,14:00,1.12344,1.12606,1.12094,1.1243
1/23/2015,15:00,1.12435,1.12881,1.12325,1.12453
1/23/2015,16:00,1.12452,1.12867,1.12438,1.12768
1/23/2015,17:00,1.12767,1.12832,1.12518,1.12547
1/23/2015,18:00,1.1255,1.12569,1.12174,1.12183
1/23/2015,19:00,1.12185,1.12459,1.12177,1.12458
1/23/2015,20:00,1.12457,1.12472,1.12067,1.12069
1/23/2015,21:00,1.12068,1.12338,1.12025,1.12039
1/25/2015,22:00,1.1148,1.11554,1.11308,1.11429
1/25/2015,23:00,1.11436,1.11487,1.1097,1.11404
1/26/2015,0:00,1.11405,1.12,1.11364,1.11658
1/26/2015,1:00,1.11653,1.11896,1.11622,1.11683
1/26/2015,2:00,1.11685,1.11732,1.11507,1.11534
1/26/2015,3:00,1.11538,1.11771,1.11538,1.1175
1/26/2015,4:00,1.11753,1.11817,1.11706,1.11719
1/26/2015,5:00,1.11723,1.11943,1.11717,1.11844
1/26/2015,6:00,1.11847,1.12176,1.11847,1.12163
1/26/2015,7:00,1.12162,1.12421,1.1194,1.12374
1/26/2015,8:00,1.12371,1.12487,1.12145,1.1235
1/26/2015,9:00,1.12363,1.12606,1.12235,1.12498
1/26/2015,10:00,1.12494,1.12524,1.12259,1.12287
1/26/2015,11:00,1.12285,1.12485,1.12234,1.12234
1/26/2015,12:00,1.1223,1.12469,1.12207,1.12442
1/26/2015,13:00,1.12439,1.12759,1.12365,1.12679
1/26/2015,14:00,1.12683,1.12739,1.12494,1.12711
1/26/2015,15:00,1.12708,1.12845,1.12504,1.1255
1/26/2015,16:00,1.12553,1.12902,1.12548,1.12883
1/26/2015,17:00,1.12878,1.12949,1.12639,1.12789
1/26/2015,18:00,1.12791,1.12819,1.12686,1.1274
1/26/2015,19:00,1.12741,1.12759,1.12648,1.12661
1/26/2015,20:00,1.1266,1.12681,1.1258,1.12619
1/26/2015,21:00,1.12618,1.12629,1.12315,1.12351
1/26/2015,22:00,1.12343,1.12458,1.12299,1.12354
1/26/2015,23:00,1.12353,1.12493,1.12315,1.12492
1/27/2015,0:00,1.12489,1.12496,1.12313,1.12345
1/27/2015,1:00,1.12345,1.12576,1.12332,1.12483
1/27/2015,2:00,1.12484,1.12537,1.12373,1.12406
1/27/2015,3:00,1.12403,1.12448,1.12355,1.12356
1/27/2015,4:00,1.12358,1.12477,1.12358,1.12446
1/27/2015,5:00,1.12449,1.12457,1.12356,1.12378
1/27/2015,6:00,1.12373,1.12465,1.12231,1.12433
1/27/2015,7:00,1.1243,1.12537,1.12367,1.12488
1/27/2015,8:00,1.12492,1.13448,1.12409,1.13361
1/27/2015,9:00,1.13357,1.13393,1.13044,1.13174
1/27/2015,10:00,1.13172,1.13172,1.12739,1.12802
1/27/2015,11:00,1.128,1.12851,1.12604,1.12736
1/27/2015,12:00,1.12736,1.13026,1.12736,1.12995
1/27/2015,13:00,1.12998,1.13387,1.12981,1.13371
1/27/2015,14:00,1.13374,1.13876,1.13327,1.13733
1/27/2015,15:00,1.13723,1.1422,1.13517,1.14006
1/27/2015,16:00,1.14009,1.14034,1.13565,1.13683
1/27/2015,17:00,1.13682,1.13742,1.13325,1.13518
1/27/2015,18:00,1.13516,1.13642,1.13397,1.1361
1/27/2015,19:00,1.13615,1.13769,1.13552,1.13687
1/27/2015,20:00,1.1369,1.13787,1.13655,1.13787
1/27/2015,21:00,1.13782,1.13813,1.13701,1.13792
1/27/2015,22:00,1.13792,1.13812,1.13691,1.13699
1/27/2015,23:00,1.13697,1.13709,1.13595,1.13673
1/28/2015,0:00,1.13673,1.13673,1.1345,1.13549
1/28/2015,1:00,1.13552,1.13552,1.13299,1.13345
1/28/2015,2:00,1.1334,1.13397,1.13299,1.13338
1/28/2015,3:00,1.13335,1.13429,1.13335,1.13397
1/28/2015,4:00,1.13399,1.13413,1.13317,1.13362
1/28/2015,5:00,1.13358,1.13632,1.13329,1.13547
1/28/2015,6:00,1.13544,1.13815,1.13524,1.1369
1/28/2015,7:00,1.13689,1.13726,1.13366,1.13437
1/28/2015,8:00,1.13441,1.13574,1.13253,1.13354
1/28/2015,9:00,1.13357,1.13662,1.13337,1.13618
1/28/2015,10:00,1.13622,1.13806,1.13482,1.13615
1/28/2015,11:00,1.13611,1.13685,1.135,1.13563
1/28/2015,12:00,1.13567,1.13656,1.13501,1.13528
1/28/2015,13:00,1.13531,1.13539,1.13394,1.13506
1/28/2015,14:00,1.13508,1.13521,1.13064,1.13072
1/28/2015,15:00,1.13072,1.13417,1.13064,1.13396
1/28/2015,16:00,1.13401,1.13491,1.13311,1.13399
1/28/2015,17:00,1.13402,1.13619,1.13393,1.13535
1/28/2015,18:00,1.13532,1.13553,1.13272,1.13324
1/28/2015,19:00,1.13328,1.13677,1.13052,1.13083
1/28/2015,20:00,1.13082,1.13147,1.12814,1.12886
1/28/2015,21:00,1.12889,1.12936,1.12754,1.12851
1/28/2015,22:00,1.12855,1.12884,1.12713,1.12756
1/28/2015,23:00,1.12755,1.12896,1.12752,1.12823
1/29/2015,0:00,1.12821,1.12953,1.12805,1.1289
1/29/2015,1:00,1.1289,1.12913,1.12805,1.12878
1/29/2015,2:00,1.12874,1.12926,1.12817,1.12817
1/29/2015,3:00,1.12819,1.12849,1.1273,1.12749
1/29/2015,4:00,1.12748,1.12759,1.12645,1.12681
1/29/2015,5:00,1.12683,1.1275,1.1261,1.12733
1/29/2015,6:00,1.1273,1.12883,1.12696,1.12809
1/29/2015,7:00,1.12813,1.13039,1.12786,1.12877
1/29/2015,8:00,1.12872,1.12984,1.12645,1.12872
1/29/2015,9:00,1.12872,1.13183,1.12853,1.13149
1/29/2015,10:00,1.13148,1.13157,1.12883,1.13062
1/29/2015,11:00,1.13057,1.13267,1.12941,1.13104
1/29/2015,12:00,1.13106,1.1322,1.1292,1.12961
1/29/2015,13:00,1.1296,1.13256,1.12938,1.13225
1/29/2015,14:00,1.13227,1.13483,1.13198,1.13339
1/29/2015,15:00,1.13343,1.1367,1.13243,1.13362
1/29/2015,16:00,1.13358,1.134,1.12957,1.13075
1/29/2015,17:00,1.13075,1.13095,1.12781,1.13033
1/29/2015,18:00,1.13029,1.13146,1.12938,1.13081
1/29/2015,19:00,1.13077,1.13148,1.13047,1.13124
1/29/2015,20:00,1.1312,1.13263,1.13065,1.13242
1/29/2015,21:00,1.13237,1.13244,1.1316,1.1318
1/29/2015,22:00,1.13167,1.1328,1.13143,1.13271
1/29/2015,23:00,1.13267,1.13364,1.13244,1.13329
1/30/2015,0:00,1.1333,1.13369,1.13184,1.13268
1/30/2015,1:00,1.13263,1.13342,1.13252,1.13327
1/30/2015,2:00,1.13323,1.13347,1.13243,1.13293
1/30/2015,3:00,1.13291,1.13326,1.13209,1.13257
1/30/2015,4:00,1.13259,1.13277,1.13211,1.13269
1/30/2015,5:00,1.13272,1.13387,1.13266,1.13385
1/30/2015,6:00,1.13386,1.13441,1.13293,1.13333
1/30/2015,7:00,1.13328,1.13397,1.13199,1.13356
1/30/2015,8:00,1.13353,1.13519,1.13244,1.13402
1/30/2015,9:00,1.13404,1.13447,1.13035,1.13081
1/30/2015,10:00,1.13081,1.1356,1.1307,1.13518
1/30/2015,11:00,1.13517,1.1363,1.13336,1.13356
1/30/2015,12:00,1.13361,1.13484,1.13002,1.13051
1/30/2015,13:00,1.13053,1.13383,1.12915,1.13169
1/30/2015,14:00,1.13171,1.13251,1.12975,1.13018
1/30/2015,15:00,1.13021,1.13229,1.12798,1.12835
1/30/2015,16:00,1.12834,1.13035,1.1278,1.12891
1/30/2015,17:00,1.12892,1.13057,1.12815,1.12868
1/30/2015,18:00,1.12864,1.12977,1.12811,1.12835
1/30/2015,19:00,1.12835,1.13002,1.12819,1.12908
1/30/2015,20:00,1.12911,1.13149,1.12903,1.1299
1/30/2015,21:00,1.12988,1.1299,1.12743,1.12778
2/1/2015,22:00,1.1307,1.13182,1.13027,1.13109
2/1/2015,23:00,1.13109,1.13131,1.12999,1.13066
2/2/2015,0:00,1.13059,1.13115,1.1301,1.13076
2/2/2015,1:00,1.13081,1.13152,1.13081,1.13147
2/2/2015,2:00,1.13149,1.13247,1.13121,1.13174
2/2/2015,3:00,1.13175,1.13175,1.13047,1.13097
2/2/2015,4:00,1.13093,1.13128,1.13077,1.13077
2/2/2015,5:00,1.13076,1.13127,1.13066,1.13078
2/2/2015,6:00,1.13077,1.13079,1.12918,1.13068
